CHANNEL,ID,SALES,RETURNS,PROFIT
catalog channel,catalog_pageAAAAAAAALLDAAAAA,264068330.37,1502491.66,-27455417.08
catalog channel,catalog_pageAAAAAAAALLEAAAAA,0.00,1110419.14,-646491.51
catalog channel,catalog_pageAAAAAAAALLFAAAAA,0.00,1107320.91,-630337.67
catalog channel,catalog_pageAAAAAAAALLGAAAAA,0.00,1055335.98,-616129.74
catalog channel,catalog_pageAAAAAAAALLHAAAAA,0.00,623970.67,-364571.25
catalog channel,catalog_pageAAAAAAAALLIAAAAA,0.00,402414.81,-227328.87
catalog channel,catalog_pageAAAAAAAALLJAAAAA,0.00,382054.63,-218877.96
catalog channel,catalog_pageAAAAAAAALLKAAAAA,266326376.82,62634.88,-26905344.57
catalog channel,catalog_pageAAAAAAAALMAAAAAA,0.00,13614997.51,-8033886.12
catalog channel,catalog_pageAAAAAAAALMBAAAAA,529727675.72,4511089.60,-55768154.19
catalog channel,catalog_pageAAAAAAAALMCAAAAA,532382820.54,4592105.43,-57062976.67
catalog channel,catalog_pageAAAAAAAALMDAAAAA,267183324.68,1634091.95,-28824343.96
catalog channel,catalog_pageAAAAAAAALMEAAAAA,0.00,1058964.53,-622514.46
catalog channel,catalog_pageAAAAAAAALMFAAAAA,0.00,1012114.88,-628578.28
catalog channel,catalog_pageAAAAAAAALMGAAAAA,0.00,982454.29,-523181.72
catalog channel,catalog_pageAAAAAAAALMHAAAAA,0.00,745123.93,-410556.32
catalog channel,catalog_pageAAAAAAAALMIAAAAA,0.00,327941.79,-188101.81
catalog channel,catalog_pageAAAAAAAALMJAAAAA,0.00,368927.94,-200760.82
catalog channel,catalog_pageAAAAAAAALMKAAAAA,265965062.28,78549.32,-26335625.29
catalog channel,catalog_pageAAAAAAAALNAAAAAA,0.00,13072553.05,-7726627.10
catalog channel,catalog_pageAAAAAAAALNBAAAAA,528293134.90,4500316.83,-56176130.28
catalog channel,catalog_pageAAAAAAAALNCAAAAA,528962852.03,4559055.19,-55258909.05
catalog channel,catalog_pageAAAAAAAALNDAAAAA,267563336.04,1551785.62,-27499212.21
catalog channel,catalog_pageAAAAAAAALNEAAAAA,0.00,1043239.48,-618195.88
catalog channel,catalog_pageAAAAAAAALNFAAAAA,0.00,920166.69,-540258.87
catalog channel,catalog_pageAAAAAAAALNGAAAAA,0.00,950664.08,-531231.17
catalog channel,catalog_pageAAAAAAAALNHAAAAA,0.00,679571.54,-400486.68
catalog channel,catalog_pageAAAAAAAALNIAAAAA,0.00,335168.40,-213805.84
catalog channel,catalog_pageAAAAAAAALNJAAAAA,0.00,352608.25,-211725.85
catalog channel,catalog_pageAAAAAAAALNKAAAAA,265578091.68,75190.43,-26502728.34
catalog channel,catalog_pageAAAAAAAALOAAAAAA,0.00,13519341.60,-7906252.77
catalog channel,catalog_pageAAAAAAAALOBAAAAA,533342614.87,4482940.25,-53881255.84
catalog channel,catalog_pageAAAAAAAALOCAAAAA,265039859.78,1472502.39,-27095766.94
catalog channel,catalog_pageAAAAAAAALODAAAAA,265997145.26,1567379.75,-27903820.01
catalog channel,catalog_pageAAAAAAAALOEAAAAA,0.00,1068558.96,-658177.21
catalog channel,catalog_pageAAAAAAAALOFAAAAA,0.00,1023087.89,-574089.62
catalog channel,catalog_pageAAAAAAAALOGAAAAA,0.00,1030092.44,-590362.51
catalog channel,catalog_pageAAAAAAAALOHAAAAA,0.00,740541.37,-394713.50
catalog channel,catalog_pageAAAAAAAALOIAAAAA,0.00,400348.23,-241336.80
catalog channel,catalog_pageAAAAAAAALOJAAAAA,0.00,312844.98,-194483.84
catalog channel,catalog_pageAAAAAAAALOKAAAAA,266877185.38,95135.23,-27268037.74
catalog channel,catalog_pageAAAAAAAALPAAAAAA,0.00,13489228.19,-7955425.35
catalog channel,catalog_pageAAAAAAAALPBAAAAA,532072985.46,4256192.74,-57163587.33
catalog channel,catalog_pageAAAAAAAALPCAAAAA,263425286.15,1544723.73,-27806958.45
catalog channel,catalog_pageAAAAAAAALPDAAAAA,265924584.14,1629773.06,-28272117.58
catalog channel,catalog_pageAAAAAAAALPEAAAAA,0.00,994040.31,-619958.07
catalog channel,catalog_pageAAAAAAAALPFAAAAA,0.00,895404.07,-499929.76
catalog channel,catalog_pageAAAAAAAALPGAAAAA,0.00,1065928.63,-625837.30
catalog channel,catalog_pageAAAAAAAALPHAAAAA,0.00,686736.40,-396602.15
catalog channel,catalog_pageAAAAAAAALPIAAAAA,0.00,370505.15,-223801.39
catalog channel,catalog_pageAAAAAAAALPJAAAAA,0.00,444416.74,-260886.06
catalog channel,catalog_pageAAAAAAAALPKAAAAA,264840889.12,90679.12,-26434744.92
catalog channel,catalog_pageAAAAAAAAMAAAAAAA,0.00,13239675.43,-7695068.99
catalog channel,catalog_pageAAAAAAAAMABAAAAA,0.00,13358904.47,-7792998.32
catalog channel,catalog_pageAAAAAAAAMACAAAAA,529235538.01,4444556.35,-57121875.37
catalog channel,catalog_pageAAAAAAAAMADAAAAA,264432868.39,1451745.33,-27048449.98
catalog channel,catalog_pageAAAAAAAAMAEAAAAA,265722996.39,1422956.57,-27496834.10
catalog channel,catalog_pageAAAAAAAAMAFAAAAA,0.00,864349.56,-520794.67
catalog channel,catalog_pageAAAAAAAAMAGAAAAA,0.00,1003401.14,-598885.89
catalog channel,catalog_pageAAAAAAAAMAHAAAAA,0.00,935630.71,-578928.59
catalog channel,catalog_pageAAAAAAAAMAIAAAAA,0.00,688244.99,-398959.28
catalog channel,catalog_pageAAAAAAAAMAJAAAAA,0.00,356402.79,-197720.89
catalog channel,catalog_pageAAAAAAAAMAKAAAAA,0.00,318479.22,-193199.66
catalog channel,catalog_pageAAAAAAAAMALAAAAA,267397798.61,85664.52,-26996746.37
catalog channel,catalog_pageAAAAAAAAMBAAAAAA,0.00,13327873.48,-7651074.80
catalog channel,catalog_pageAAAAAAAAMBBAAAAA,0.00,13093216.02,-7669621.55
catalog channel,catalog_pageAAAAAAAAMBCAAAAA,530009437.30,4563713.71,-55867205.47
catalog channel,catalog_pageAAAAAAAAMBDAAAAA,267414782.21,1579292.87,-27740414.50
catalog channel,catalog_pageAAAAAAAAMBEAAAAA,265599851.42,1624750.91,-28356884.58
catalog channel,catalog_pageAAAAAAAAMBFAAAAA,0.00,1032833.70,-613345.20
catalog channel,catalog_pageAAAAAAAAMBGAAAAA,0.00,917014.47,-539336.15
catalog channel,catalog_pageAAAAAAAAMBHAAAAA,0.00,986775.08,-594738.42
catalog channel,catalog_pageAAAAAAAAMBIAAAAA,0.00,684537.08,-397346.92
catalog channel,catalog_pageAAAAAAAAMBJAAAAA,0.00,432854.31,-225681.96
catalog channel,catalog_pageAAAAAAAAMBKAAAAA,0.00,304085.03,-168113.80
catalog channel,catalog_pageAAAAAAAAMBLAAAAA,263632140.32,85366.28,-26185733.32
catalog channel,catalog_pageAAAAAAAAMCAAAAAA,0.00,13358928.58,-7774604.08
catalog channel,catalog_pageAAAAAAAAMCBAAAAA,0.00,13187834.07,-7687776.95
catalog channel,catalog_pageAAAAAAAAMCCAAAAA,533485011.79,4664277.60,-55047349.55
catalog channel,catalog_pageAAAAAAAAMCDAAAAA,262886736.65,1567765.20,-27807286.73
catalog channel,catalog_pageAAAAAAAAMCEAAAAA,267548533.09,1555715.26,-25783827.04
catalog channel,catalog_pageAAAAAAAAMCFAAAAA,0.00,1011327.59,-550700.17
catalog channel,catalog_pageAAAAAAAAMCGAAAAA,0.00,1065873.84,-590885.14
catalog channel,catalog_pageAAAAAAAAMCHAAAAA,0.00,1059897.67,-637591.48
catalog channel,catalog_pageAAAAAAAAMCIAAAAA,0.00,725118.64,-437907.84
catalog channel,catalog_pageAAAAAAAAMCJAAAAA,0.00,307617.18,-179620.63
catalog channel,catalog_pageAAAAAAAAMCKAAAAA,266134650.60,87114.92,-27561471.59
catalog channel,catalog_pageAAAAAAAAMCLAAAAA,265274262.46,53666.97,-25972285.79
catalog channel,catalog_pageAAAAAAAAMDAAAAAA,0.00,13311773.91,-7832452.66
catalog channel,catalog_pageAAAAAAAAMDBAAAAA,0.00,13123179.73,-7650109.15
catalog channel,catalog_pageAAAAAAAAMDCAAAAA,530695410.21,4491010.45,-57371712.53
catalog channel,catalog_pageAAAAAAAAMDDAAAAA,265093061.89,1656120.96,-27869330.12
catalog channel,catalog_pageAAAAAAAAMDEAAAAA,265112024.36,1640627.98,-28373266.48
catalog channel,catalog_pageAAAAAAAAMDFAAAAA,0.00,1012412.30,-574472.33
catalog channel,catalog_pageAAAAAAAAMDGAAAAA,0.00,843588.79,-555913.43
catalog channel,catalog_pageAAAAAAAAMDHAAAAA,0.00,738954.65,-409036.88
catalog channel,catalog_pageAAAAAAAAMDIAAAAA,0.00,625314.20,-351845.73
catalog channel,catalog_pageAAAAAAAAMDJAAAAA,0.00,377991.29,-209392.46
catalog channel,catalog_pageAAAAAAAAMDKAAAAA,264072594.90,73671.78,-27412757.15
catalog channel,catalog_pageAAAAAAAAMDLAAAAA,265745673.61,66746.57,-26464056.26
catalog channel,catalog_pageAAAAAAAAMEAAAAAA,0.00,13366417.47,-7768375.01
catalog channel,catalog_pageAAAAAAAAMEBAAAAA,0.00,13276958.31,-7844375.89
catalog channel,catalog_pageAAAAAAAAMECAAAAA,530360367.12,4525052.69,-56317590.49
catalog channel,catalog_pageAAAAAAAAMEDAAAAA,266652949.24,1488455.07,-27283608.74
catalog channel,catalog_pageAAAAAAAAMEEAAAAA,265140137.68,1623273.35,-27810710.94
catalog channel,catalog_pageAAAAAAAAMEFAAAAA,0.00,987920.89,-571075.19
catalog channel,catalog_pageAAAAAAAAMEGAAAAA,0.00,978248.36,-567453.82
catalog channel,catalog_pageAAAAAAAAMEHAAAAA,0.00,746744.15,-423164.14
catalog channel,catalog_pageAAAAAAAAMEIAAAAA,0.00,674798.22,-375501.25
catalog channel,catalog_pageAAAAAAAAMEJAAAAA,0.00,382507.31,-210413.11
catalog channel,catalog_pageAAAAAAAAMEKAAAAA,265040253.88,75276.77,-27967059.96
catalog channel,catalog_pageAAAAAAAAMELAAAAA,267225901.56,70771.95,-26552183.36
catalog channel,catalog_pageAAAAAAAAMFAAAAAA,0.00,13396361.98,-7891237.83
catalog channel,catalog_pageAAAAAAAAMFBAAAAA,0.00,13358149.62,-7731777.60
catalog channel,catalog_pageAAAAAAAAMFCAAAAA,534034268.27,4644400.94,-54418720.44
catalog channel,catalog_pageAAAAAAAAMFDAAAAA,264336722.81,1409904.88,-27558098.74
catalog channel,catalog_pageAAAAAAAAMFEAAAAA,0.00,1164480.41,-691680.47
catalog channel,catalog_pageAAAAAAAAMFFAAAAA,0.00,977505.33,-595362.47
catalog channel,catalog_pageAAAAAAAAMFGAAAAA,0.00,895288.16,-536435.06
catalog channel,catalog_pageAAAAAAAAMFHAAAAA,0.00,597336.60,-368691.21
catalog channel,catalog_pageAAAAAAAAMFIAAAAA,0.00,618021.47,-384930.15
catalog channel,catalog_pageAAAAAAAAMFJAAAAA,0.00,382387.84,-218203.70
catalog channel,catalog_pageAAAAAAAAMFKAAAAA,266867433.71,98277.81,-25387623.81
catalog channel,catalog_pageAAAAAAAAMFLAAAAA,264000669.95,98897.29,-26824458.67
catalog channel,catalog_pageAAAAAAAAMGAAAAAA,0.00,13409846.71,-7755812.16
catalog channel,catalog_pageAAAAAAAAMGBAAAAA,0.00,13945245.21,-8070501.65
catalog channel,catalog_pageAAAAAAAAMGCAAAAA,530567855.84,4465964.57,-55986092.25
catalog channel,catalog_pageAAAAAAAAMGDAAAAA,265538353.13,1710849.71,-27662512.46
catalog channel,catalog_pageAAAAAAAAMGEAAAAA,0.00,854862.00,-520027.76
catalog channel,catalog_pageAAAAAAAAMGFAAAAA,0.00,898953.42,-566781.91
catalog channel,catalog_pageAAAAAAAAMGGAAAAA,0.00,1004719.34,-554989.43
catalog channel,catalog_pageAAAAAAAAMGHAAAAA,0.00,638220.76,-415706.71
catalog channel,catalog_pageAAAAAAAAMGIAAAAA,0.00,571523.59,-338523.84
catalog channel,catalog_pageAAAAAAAAMGJAAAAA,0.00,423040.22,-245399.65
catalog channel,catalog_pageAAAAAAAAMGKAAAAA,265980075.74,62522.10,-27444351.44
catalog channel,catalog_pageAAAAAAAAMGLAAAAA,264311860.53,98151.90,-27210690.42
catalog channel,catalog_pageAAAAAAAAMHAAAAAA,0.00,13574644.50,-7820516.65
catalog channel,catalog_pageAAAAAAAAMHBAAAAA,531561267.81,4406552.81,-55101980.75
catalog channel,catalog_pageAAAAAAAAMHCAAAAA,529954437.40,4557666.23,-55201193.29
catalog channel,catalog_pageAAAAAAAAMHDAAAAA,264951820.25,1611391.04,-28760725.42
catalog channel,catalog_pageAAAAAAAAMHEAAAAA,0.00,990698.11,-601751.32
catalog channel,catalog_pageAAAAAAAAMHFAAAAA,0.00,860222.83,-553176.39
catalog channel,catalog_pageAAAAAAAAMHGAAAAA,0.00,937359.09,-571985.89
catalog channel,catalog_pageAAAAAAAAMHHAAAAA,0.00,772782.26,-407235.53
catalog channel,catalog_pageAAAAAAAAMHIAAAAA,0.00,736119.78,-407840.57
catalog channel,catalog_pageAAAAAAAAMHJAAAAA,0.00,386225.45,-239671.59
catalog channel,catalog_pageAAAAAAAAMHKAAAAA,267286176.94,87553.89,-25244687.14
catalog channel,catalog_pageAAAAAAAAMHLAAAAA,266657029.99,85781.17,-25825712.23
catalog channel,catalog_pageAAAAAAAAMIAAAAAA,0.00,13421932.04,-7948886.05
catalog channel,catalog_pageAAAAAAAAMIBAAAAA,531123534.79,4683627.42,-56492904.75
catalog channel,catalog_pageAAAAAAAAMICAAAAA,530877995.60,4549784.29,-58877008.08
catalog channel,catalog_pageAAAAAAAAMIDAAAAA,265425599.29,1627008.73,-27793041.24
catalog channel,catalog_pageAAAAAAAAMIEAAAAA,0.00,1114895.73,-644988.40
catalog channel,catalog_pageAAAAAAAAMIFAAAAA,0.00,1063040.32,-635442.16
catalog channel,catalog_pageAAAAAAAAMIGAAAAA,0.00,1082004.29,-599956.13
catalog channel,catalog_pageAAAAAAAAMIHAAAAA,0.00,707008.73,-413496.62
catalog channel,catalog_pageAAAAAAAAMIIAAAAA,0.00,700864.41,-395468.90
catalog channel,catalog_pageAAAAAAAAMIJAAAAA,0.00,348085.82,-196946.29
catalog channel,catalog_pageAAAAAAAAMIKAAAAA,265300166.30,91747.19,-27661335.76
catalog channel,catalog_pageAAAAAAAAMILAAAAA,266463081.57,77299.00,-26680186.58
catalog channel,catalog_pageAAAAAAAAMJAAAAAA,0.00,12906271.19,-7686927.92
catalog channel,catalog_pageAAAAAAAAMJBAAAAA,530218374.85,4360436.77,-56185387.40
catalog channel,catalog_pageAAAAAAAAMJCAAAAA,529000115.45,4540970.29,-56439558.15
catalog channel,catalog_pageAAAAAAAAMJDAAAAA,266037859.70,1589046.53,-28196523.98
catalog channel,catalog_pageAAAAAAAAMJEAAAAA,0.00,1013392.62,-579868.42
catalog channel,catalog_pageAAAAAAAAMJFAAAAA,0.00,980427.55,-553611.19
catalog channel,catalog_pageAAAAAAAAMJGAAAAA,0.00,994943.60,-579081.70
catalog channel,catalog_pageAAAAAAAAMJHAAAAA,0.00,717943.15,-423464.14
catalog channel,catalog_pageAAAAAAAAMJIAAAAA,0.00,752414.93,-432876.81
catalog channel,catalog_pageAAAAAAAAMJJAAAAA,0.00,374981.44,-199063.20
catalog channel,catalog_pageAAAAAAAAMJKAAAAA,267854397.90,72398.85,-26058788.40
catalog channel,catalog_pageAAAAAAAAMKAAAAAA,0.00,13303621.55,-7775361.99
catalog channel,catalog_pageAAAAAAAAMKBAAAAA,532761718.17,4550804.47,-57515211.26
catalog channel,catalog_pageAAAAAAAAMKCAAAAA,533718036.50,4499973.58,-54035226.29
catalog channel,catalog_pageAAAAAAAAMKDAAAAA,264252346.13,1640513.49,-27239074.19
catalog channel,catalog_pageAAAAAAAAMKEAAAAA,0.00,1086902.91,-614497.97
catalog channel,catalog_pageAAAAAAAAMKFAAAAA,0.00,972336.16,-575812.33
catalog channel,catalog_pageAAAAAAAAMKGAAAAA,0.00,982838.13,-572692.15
catalog channel,catalog_pageAAAAAAAAMKHAAAAA,0.00,607300.53,-354027.81
catalog channel,catalog_pageAAAAAAAAMKIAAAAA,0.00,590209.06,-367607.28
catalog channel,catalog_pageAAAAAAAAMKJAAAAA,0.00,291615.65,-179628.10
catalog channel,catalog_pageAAAAAAAAMKKAAAAA,266304265.47,61129.02,-26090879.29
catalog channel,catalog_pageAAAAAAAAMLAAAAAA,0.00,13491118.79,-7821863.20
catalog channel,catalog_pageAAAAAAAAMLBAAAAA,529225646.81,4624817.68,-56597601.15
catalog channel,catalog_pageAAAAAAAAMLCAAAAA,530574413.25,4487972.44,-55473528.14
catalog channel,catalog_pageAAAAAAAAMLDAAAAA,263752344.36,1517461.51,-28761975.11
catalog channel,catalog_pageAAAAAAAAMLEAAAAA,0.00,1036687.20,-571954.91
catalog channel,catalog_pageAAAAAAAAMLFAAAAA,0.00,1000278.36,-593680.97
catalog channel,catalog_pageAAAAAAAAMLGAAAAA,0.00,952869.69,-596339.12
catalog channel,catalog_pageAAAAAAAAMLHAAAAA,0.00,703424.36,-408813.37
catalog channel,catalog_pageAAAAAAAAMLIAAAAA,0.00,433082.72,-239631.58
catalog channel,catalog_pageAAAAAAAAMLJAAAAA,0.00,349372.89,-211357.31
catalog channel,catalog_pageAAAAAAAAMLKAAAAA,265728306.64,95244.68,-26516880.64
catalog channel,catalog_pageAAAAAAAAMMAAAAAA,0.00,13561567.76,-8072669.86
catalog channel,catalog_pageAAAAAAAAMMBAAAAA,533024093.03,4467539.77,-55117695.42
catalog channel,catalog_pageAAAAAAAAMMCAAAAA,531684265.84,4801919.14,-55080577.34
catalog channel,catalog_pageAAAAAAAAMMDAAAAA,267431170.34,1554493.04,-26351228.57
catalog channel,catalog_pageAAAAAAAAMMEAAAAA,0.00,951802.29,-579698.94
catalog channel,catalog_pageAAAAAAAAMMFAAAAA,0.00,931897.17,-554726.41
catalog channel,catalog_pageAAAAAAAAMMGAAAAA,0.00,1014003.06,-583481.33
catalog channel,catalog_pageAAAAAAAAMMHAAAAA,0.00,711783.34,-424794.00
catalog channel,catalog_pageAAAAAAAAMMIAAAAA,0.00,320512.60,-207699.18
catalog channel,catalog_pageAAAAAAAAMMJAAAAA,0.00,351299.47,-211954.17
catalog channel,catalog_pageAAAAAAAAMMKAAAAA,265765530.87,55093.50,-25917410.30
catalog channel,catalog_pageAAAAAAAAMNAAAAAA,0.00,13699681.47,-7994012.59
catalog channel,catalog_pageAAAAAAAAMNBAAAAA,531019184.37,4389064.75,-56383809.22
catalog channel,catalog_pageAAAAAAAAMNCAAAAA,533452013.88,4773953.63,-55796516.60
catalog channel,catalog_pageAAAAAAAAMNDAAAAA,266168156.47,1498878.86,-26944687.43
catalog channel,catalog_pageAAAAAAAAMNEAAAAA,0.00,1012632.23,-613674.42
catalog channel,catalog_pageAAAAAAAAMNFAAAAA,0.00,1024603.08,-610137.44
catalog channel,catalog_pageAAAAAAAAMNGAAAAA,0.00,1021548.79,-597919.33
catalog channel,catalog_pageAAAAAAAAMNHAAAAA,0.00,708403.42,-421354.20
catalog channel,catalog_pageAAAAAAAAMNIAAAAA,0.00,331665.17,-195860.92
catalog channel,catalog_pageAAAAAAAAMNJAAAAA,0.00,313427.92,-183007.13
catalog channel,catalog_pageAAAAAAAAMNKAAAAA,266593029.27,86071.04,-26217672.00
catalog channel,catalog_pageAAAAAAAAMOAAAAAA,0.00,13295504.24,-7671971.58
catalog channel,catalog_pageAAAAAAAAMOBAAAAA,532384431.15,4614243.39,-56701695.33
catalog channel,catalog_pageAAAAAAAAMOCAAAAA,264798012.36,1651230.53,-27591232.65
catalog channel,catalog_pageAAAAAAAAMODAAAAA,268048052.94,1560444.72,-27827704.67
catalog channel,catalog_pageAAAAAAAAMOEAAAAA,0.00,1167446.06,-630404.79
catalog channel,catalog_pageAAAAAAAAMOFAAAAA,0.00,956315.05,-580268.72
catalog channel,catalog_pageAAAAAAAAMOGAAAAA,0.00,901170.21,-531495.83
catalog channel,catalog_pageAAAAAAAAMOHAAAAA,0.00,685244.83,-403147.54
catalog channel,catalog_pageAAAAAAAAMOIAAAAA,0.00,336948.72,-200111.43
catalog channel,catalog_pageAAAAAAAAMOJAAAAA,0.00,321718.25,-181349.79
catalog channel,catalog_pageAAAAAAAAMOKAAAAA,264760993.72,104209.87,-27347810.99
catalog channel,catalog_pageAAAAAAAAMPAAAAAA,0.00,13284159.22,-7719924.77
catalog channel,catalog_pageAAAAAAAAMPBAAAAA,532910829.58,4523871.13,-56014374.12
catalog channel,catalog_pageAAAAAAAAMPCAAAAA,265755860.60,1673909.61,-27864329.84
catalog channel,catalog_pageAAAAAAAAMPDAAAAA,266057921.39,1455470.60,-27786456.50
catalog channel,catalog_pageAAAAAAAAMPEAAAAA,0.00,1029029.30,-586321.20
catalog channel,catalog_pageAAAAAAAAMPFAAAAA,0.00,1008940.34,-562875.08
catalog channel,catalog_pageAAAAAAAAMPGAAAAA,0.00,978713.60,-587349.77
catalog channel,catalog_pageAAAAAAAAMPHAAAAA,0.00,700379.54,-428992.34
catalog channel,catalog_pageAAAAAAAAMPIAAAAA,0.00,331283.66,-203858.48
catalog channel,catalog_pageAAAAAAAAMPJAAAAA,0.00,375507.54,-221690.07
catalog channel,catalog_pageAAAAAAAAMPKAAAAA,262796550.65,57470.81,-26804374.71
catalog channel,catalog_pageAAAAAAAANAAAAAAA,0.00,13877246.61,-7881964.00
catalog channel,catalog_pageAAAAAAAANABAAAAA,0.00,13374729.73,-7844554.93
catalog channel,catalog_pageAAAAAAAANACAAAAA,532980893.42,4633161.91,-56195907.18
catalog channel,catalog_pageAAAAAAAANADAAAAA,266842253.12,1495538.24,-27729251.77
catalog channel,catalog_pageAAAAAAAANAEAAAAA,266298924.62,1591021.14,-28197513.89
catalog channel,catalog_pageAAAAAAAANAFAAAAA,0.00,1033020.42,-617602.55
catalog channel,catalog_pageAAAAAAAANAGAAAAA,0.00,953852.63,-563398.72
catalog channel,catalog_pageAAAAAAAANAHAAAAA,0.00,926811.10,-554978.94
catalog channel,catalog_pageAAAAAAAANAIAAAAA,0.00,683942.16,-377264.70
catalog channel,catalog_pageAAAAAAAANAJAAAAA,0.00,407725.87,-232701.52
catalog channel,catalog_pageAAAAAAAANAKAAAAA,0.00,391852.01,-249055.82
catalog channel,catalog_pageAAAAAAAANALAAAAA,265786537.70,94606.85,-27952485.75
catalog channel,catalog_pageAAAAAAAANBAAAAAA,0.00,13033336.25,-7664244.44
catalog channel,catalog_pageAAAAAAAANBBAAAAA,0.00,13839985.26,-8047279.25
catalog channel,catalog_pageAAAAAAAANBCAAAAA,536263178.17,4685851.47,-56398566.00
catalog channel,catalog_pageAAAAAAAANBDAAAAA,266101972.72,1531829.54,-27988831.86
catalog channel,catalog_pageAAAAAAAANBEAAAAA,266339460.25,1612364.75,-27205829.57
catalog channel,catalog_pageAAAAAAAANBFAAAAA,0.00,1093568.55,-623865.86
catalog channel,catalog_pageAAAAAAAANBGAAAAA,0.00,1057409.98,-562007.60
catalog channel,catalog_pageAAAAAAAANBHAAAAA,0.00,954034.11,-535185.45
catalog channel,catalog_pageAAAAAAAANBIAAAAA,0.00,652023.49,-353706.06
catalog channel,catalog_pageAAAAAAAANBJAAAAA,0.00,357118.09,-221194.94
catalog channel,catalog_pageAAAAAAAANBKAAAAA,0.00,326163.98,-187149.06
catalog channel,catalog_pageAAAAAAAANBLAAAAA,265824562.27,94576.14,-26484104.87
catalog channel,catalog_pageAAAAAAAANCAAAAAA,0.00,13323553.04,-7784584.33
catalog channel,catalog_pageAAAAAAAANCBAAAAA,0.00,13068065.39,-7659293.35
catalog channel,catalog_pageAAAAAAAANCCAAAAA,533703600.52,4616267.29,-56646515.93
catalog channel,catalog_pageAAAAAAAANCDAAAAA,266656348.03,1526811.25,-27246482.75
catalog channel,catalog_pageAAAAAAAANCEAAAAA,267166155.52,1448850.39,-27193095.29
catalog channel,catalog_pageAAAAAAAANCFAAAAA,0.00,819091.86,-513841.92
catalog channel,catalog_pageAAAAAAAANCGAAAAA,0.00,913739.78,-536927.97
catalog channel,catalog_pageAAAAAAAANCHAAAAA,0.00,958679.87,-554660.99
catalog channel,catalog_pageAAAAAAAANCIAAAAA,0.00,682210.10,-406840.70
catalog channel,catalog_pageAAAAAAAANCJAAAAA,0.00,308221.08,-190855.05
catalog channel,catalog_pageAAAAAAAANCKAAAAA,264719156.37,68885.63,-25685642.97
catalog channel,catalog_pageAAAAAAAANCLAAAAA,266828264.03,99601.95,-27034804.59
catalog channel,catalog_pageAAAAAAAANDAAAAAA,0.00,13435851.14,-7855179.58
catalog channel,catalog_pageAAAAAAAANDBAAAAA,0.00,12933371.74,-7569567.73
catalog channel,catalog_pageAAAAAAAANDCAAAAA,534134843.04,4696073.92,-55362334.56
catalog channel,catalog_pageAAAAAAAANDDAAAAA,266668619.27,1557693.50,-28407122.13
catalog channel,catalog_pageAAAAAAAANDEAAAAA,264197244.19,1366308.21,-28405142.94
catalog channel,catalog_pageAAAAAAAANDFAAAAA,0.00,976326.71,-567898.42
catalog channel,catalog_pageAAAAAAAANDGAAAAA,0.00,1049229.35,-609068.02
catalog channel,catalog_pageAAAAAAAANDHAAAAA,0.00,619927.91,-345705.62
catalog channel,catalog_pageAAAAAAAANDIAAAAA,0.00,704496.93,-411223.48
catalog channel,catalog_pageAAAAAAAANDJAAAAA,0.00,364195.79,-205247.93
catalog channel,catalog_pageAAAAAAAANDKAAAAA,268037412.88,63263.22,-26300509.22
catalog channel,catalog_pageAAAAAAAANDLAAAAA,266164373.72,71293.83,-25966241.14
catalog channel,catalog_pageAAAAAAAANEAAAAAA,0.00,13050232.07,-7834132.36
catalog channel,catalog_pageAAAAAAAANEBAAAAA,0.00,13317861.73,-7841497.33
catalog channel,catalog_pageAAAAAAAANECAAAAA,533623720.66,4778272.42,-55381758.35
catalog channel,catalog_pageAAAAAAAANEDAAAAA,266191280.85,1514240.80,-26606167.34
